AccountID,BranchID,ProductID,DisbursedOn,Application Score,ArrearsDays,Actual Application Grade,Actual Good Bad,Gender,LiteracyLevel,Occupation,MaritalStatus,PurposeCode,DonorID,LoanSeries,CreditOfficerID,SectorID,Disbursement Amount,InstallmentAmt,ActualBalance,ArrearsPer,ArrearsAmount
7701000001,7,LN04,"May 25, 2012",31,38,B,1,M,E,M,M,6,200,6,GMAMBALA,71,30000,11050,30000,2,22100
5601000556,5,LN03,"December 6, 2011",31,208,B,0,F,PT,O,S,13,200,3,3,78,30000,3300,30000,7,23100
22342,2,LN03,"July 11, 2011",31,356,B,0,F,E,C,S,9,200,2,6,71,25000,4830,21579.4067,5,24214.74
5601000472,5,LN03,"May 14, 2011",31,414,B,0,M,PT,M,U,5,200,2,3,78,17750,1950,17750.0033,13,24450
3102000006,3,LN01,"August 30, 2011",31,67,B,1,G,S,B,G,1,200,1,SHARA,31,190000,36730,14941,1,25250
2501000130,2,LN02,"March 4, 2011",31,466,B,0,M,P,E,M,1,200,1,10,71,28000,3080,24315,11,34550
5702000445,5,LN08,"October 14, 2011",31,133,B,1,M,E,C,M,10,200,1,5,78,55000,5870,31784,7,38362.6667
4702000012,4,LN08,"November 9, 2010",31,540,B,0,M,P,M,M,1,204,1,1,71,45000,5550,33956.66,8,41756.62
5102000089,5,LN01,"January 10, 2012",31,84,B,1,G,PT,B,U,5,200,1,3,78,100000,19330,42582,2,45389
5102000046,5,LN01,"October 19, 2010",31,171,B,0,G,PT,M,U,1,200,1,3,11,77760,14900,29423.3333,3,47770
2702000279,2,LN08,"March 2, 2012",31,92,B,1,M,E,M,S,13,200,4,8,71,140000,15400,127957.99,3,47799.99
5102000035,5,LN01,"September 3, 2010",31,550,B,0,G,PT,M,U,1,200,1,5,11,80250,15380,29640,3,50360
2702000395,2,LN08,"April 12, 2011",31,386,B,0,M,E,M,M,6,200,1,8,71,60000,6400,48514.4633,8,52354.47
4901000021,4,LN06,"September 29, 2010",31,551,B,0,G,N,B,G,5,204,1,AMWAKHWAWA,31,108800,30470,17077,2,62424
4901000028,4,LN06,"May 25, 2011",31,163,B,0,G,PT,M,G,1,200,2,AMWAKHWAWA,31,259800,72750,9204,1,62945
4901000046,4,LN06,"April 16, 2011",31,165,B,0,G,N,B,G,1,204,1,AMWAKHWAWA,31,280000,78400,3300,1,78460
2501000155,2,LN02,"April 1, 2011",31,157,B,0,M,C,E,M,1,200,1,10,71,55000,10630,55000,7,78500
2702000219,2,LN08,"September 20, 2010",31,51,B,1,M,C,M,U,5,200,1,8,11,450000,48000,62550,2,79600
5102000086,5,LN01,"October 3, 2011",31,212,B,0,G,PT,M,U,5,200,1,5,11,176400,34100,116005,4,143365
4901000041,4,LN06,"February 12, 2011",31,175,B,0,G,N,B,G,1,204,1,AMWAKHWAWA,31,206000,40510,143700,5,203760
7601000002,7,LN03,"July 16, 2011",31,735,B,0,M,E,M,M,6,200,1,12,71,100000,15170,0,16,235940
5102000044,5,LN01,"October 7, 2010",31,543,B,0,G,PT,M,U,1,200,1,3,11,350100,67100,168633.3333,4,255280
5102000022,5,LN01,"August 12, 2010",31,646,B,0,G,PT,M,U,1,200,1,5,31,204300,39160,166162,7,268770
5102000076,5,LN01,"March 28, 2011",31,161,B,0,G,PT,M,U,1,200,1,5,11,626000,121030,436262,4,538880
5102000051,5,LN01,"November 16, 2010",31,173,B,0,G,PT,M,U,1,200,1,5,11,1269000,243230,1253500,7,1753770
2702000490,2,LN08,"August 22, 2011",30,15,C,1,M,E,M,M,12,200,1,10,71,38000,4050,2030.3,0,-921.7
4601000088,4,LN03,"March 29, 2012",30,5,C,1,F,S,B,M,1,200,3,AMWAKHWAWA,31,18000,2730,5558,0,-190
3501000126,3,LN02,"February 3, 2012",30,1,C,1,M,T,B,M,1,200,2,3,31,58500,7610,22176.6667,0,-50
2701000292,2,LN04,"June 27, 2012",30,5,C,1,F,S,E,M,1,200,1,6,71,30000,11050,20105,0,0
2501000113,2,LN02,"April 26, 2012",30,7,C,1,M,S,M,S,13,200,1,6,71,6000,1180,2868,0,0
2701000191,2,LN04,"June 4, 2012",30,28,C,1,M,S,C,M,13,200,2,6,11,12000,4420,8378,0,0
3702000030,3,LN08,"April 12, 2012",30,21,C,1,F,E,B,M,6,200,1,3003,71,10000,1270,6803.33,1,814.33
3702000020,3,LN08,"November 4, 2011",30,31,C,1,M,E,B,M,8,200,1,3,71,8000,1190,654.6667,1,1680
2702000358,2,LN08,"June 1, 2012",30,2,C,1,F,E,B,M,6,200,2,6,71,70000,7700,60569.0033,0,2166.67
2702000611,2,LN08,"June 14, 2012",30,18,C,1,M,E,B,M,9,200,1,10,71,20000,2200,20000,1,2200
5501000211,5,LN02,"June 15, 2012",30,17,C,1,M,PT,O,S,13,200,1,3,78,28000,3170,18472,1,2498
5702000098,5,LN08,"February 29, 2012",30,4,C,1,M,E,B,M,8,200,4,5,78,15000,1650,7793.3333,2,2726.6667
2501000254,2,LN02,"April 12, 2012",30,81,C,1,M,P,B,M,1,200,1,6,71,9000,1020,9000,3,3060
2702000433,2,LN08,"April 26, 2012",30,37,C,1,M,E,F,M,6,200,2,10,71,30000,3300,26080.01,1,3500.01
3601000070,3,LN03,"February 29, 2012",30,123,C,1,F,P,B,,12,200,1,3003,78,7000,770,7000,5,3850
3702000022,3,LN08,"November 29, 2011",30,96,C,1,F,E,B,M,6,200,1,3,71,10000,1230,5614.33,3,3890.33
5702000241,5,LN08,"January 6, 2012",30,28,C,1,M,E,B,M,8,200,2,5,78,36000,3840,19020,1,4060
2702000598,2,LN08,"May 5, 2012",30,58,C,1,M,E,M,M,13,200,1,8,71,25000,3170,23377,1,4315
3501000087,3,LN02,"July 11, 2011",30,236,C,0,F,S,B,M,1,200,2,SHARA,31,4000,1440,4000.0033,4,5310
2501000226,2,LN02,"February 10, 2012",30,142,C,0,M,P,B,M,1,200,1,8,71,5000,1820,5000,3,5750
2702000541,2,LN08,"December 7, 2011",30,58,C,1,F,E,B,M,6,200,1,10,71,50000,6170,21540.98,1,6189.98
5702000069,5,LN08,"March 26, 2012",30,8,C,1,M,E,O,M,13,200,2,5,78,70000,7700,45521.6667,1,6192.3333
2702000365,2,LN08,"January 21, 2012",30,73,C,1,M,E,B,M,9,200,1,6,71,28000,3080,18950,2,6480
5501000171,5,LN02,"February 21, 2012",30,131,C,1,M,C,E,M,13,200,1,3,11,12000,1360,12000,5,6800
5501000185,5,LN02,"March 13, 2012",30,81,C,1,M,S,E,S,13,200,1,3,11,20000,2270,17020,3,7460
5601000671,5,LN03,"September 13, 2011",30,262,C,0,M,P,B,M,1,200,1,5,78,10000,1100,9162,7,7730
3702000007,3,LN08,"September 30, 2011",30,66,C,1,F,E,B,M,6,200,2,SHARA,71,38000,4050,13377.6634,2,8145.6634
2701000255,2,LN04,"February 13, 2012",30,80,C,1,F,E,C,M,9,200,1,8,71,20000,7370,6516.6667,1,8500
2701000271,2,LN04,"March 15, 2012",30,79,C,1,F,E,C,M,9,200,1,10,71,18000,6630,7573.65,1,8686.65
5601000444,5,LN03,"November 14, 2011",30,21,C,1,F,PT,B,M,8,200,3,5,78,16500,1820,5217.3366,5,8905.3334
8966,4,LN08,"February 27, 2010",30,585,C,0,M,E,C,M,12,NULL,1,1,71,28000,3450,718.6634,3,9394.33
2702000587,2,LN08,"April 10, 2012",30,53,C,1,F,E,B,M,6,200,1,6,71,40000,4400,35715.2867,2,9609.9533
5702000451,5,LN08,"October 7, 2011",30,178,C,0,M,E,B,M,9,200,1,3,78,20000,2130,13855.99,5,9859.99
2702000167,2,LN08,"June 15, 2012",30,17,C,1,F,E,C,M,6,200,3,6,11,80000,10130,80000,1,10050.67
2601000517,2,LN03,"September 27, 2011",30,158,C,0,F,S,B,S,6,200,1,8,71,18000,2280,9784,5,11800
11254,5,LN08,"October 25, 2011",30,100,C,1,M,E,M,M,13,200,4,5,78,40000,4270,18805,3,12340
4501000106,4,LN02,"May 15, 2012",30,48,C,1,F,S,E,S,1,204,1,AMWAKHWAWA,71,50000,6500,50000,2,13000
5702000154,5,LN08,"February 7, 2012",30,26,C,1,M,E,B,M,8,200,3,5,78,42000,4620,27425.3333,3,13693.3334
2701000067,2,LN04,"November 11, 2010",30,538,C,0,F,S,C,D,9,200,1,8,11,20000,7270,5460,2,14300
4901000063,4,LN06,"November 18, 2011",30,77,C,1,G,X,M,G,1,204,1,2,31,160000,31470,14560,0,14400
5601000406,5,LN03,"June 8, 2011",30,389,C,0,M,PT,M,M,6,200,3,5,78,10500,1160,10500,12,14420
2702000544,2,LN08,"May 17, 2012",30,46,C,1,F,PT,M,U,1,200,2,6,11,70000,7700,70000,2,15400
6601000003,6,LN03,"November 2, 2011",30,182,C,0,M,S,F,M,1,200,2,SCHINKUDZU,78,25000,4830,14747.6667,3,16110
3702000028,3,LN08,"March 8, 2012",30,86,C,1,F,E,B,M,6,200,1,3003,71,60000,7600,53616,2,16496
2601000555,2,LN03,"January 31, 2012",30,152,C,0, ,S,E,W,1,200,1,10,31,25000,2750,25000,6,16500
2702000077,2,LN08,"April 13, 2012",30,50,C,1,F,E,B,M,6,200,4,6,71,80000,10130,64322,2,16976
5501000191,5,LN02,"March 15, 2012",30,79,C,1,F,S,B,M,8,200,1,5,78,45000,5100,30570,4,18330
2702000375,2,LN08,"March 29, 2012",30,65,C,1,M,E,M,M,12,200,1,8,71,70000,7700,62848.9633,2,18911.63
5702000468,5,LN08,"January 20, 2012",30,74,C,1,M,E,O,M,13,200,1,3,78,100000,10670,70489.6667,2,19460
2702000250,2,LN08,"October 27, 2010",30,463,C,0,F,C,N,S,1,200,1,6,11,14000,1490,14000,14,20890
2701000225,2,LN04,"December 29, 2011",30,185,C,0,F,S,B,M,8,200,1,8,71,18000,6540,18000,3,21780
2701000253,2,LN04,"February 9, 2012",30,143,C,0,M,E,C,S,9,200,1,8,71,20000,7370,20000,3,23500
2702000524,2,LN08,"October 14, 2011",30,82,C,1,F,E,M,M,3,200,1,8,71,100000,10670,42678.6667,2,24386.6666
2601000307,2,LN03,"October 10, 2011",30,175,C,0,F,S,B,M,8,200,2,10,71,20000,7200,20000,3,24840
2702000291,2,LN08,"March 20, 2012",30,103,C,1,F,E,O,M,3,200,2,8,71,80000,8800,77384,3,25200
2702000496,2,LN08,"September 3, 2011",30,152,C,0,F,E,B,M,6,200,1,10,71,40000,4270,26870,6,25360
2702000065,2,LN08,"March 30, 2012",30,94,C,1,F,E,B,M,6,200,2,6,71,100000,11000,91874,2,25372
2702000287,2,LN08,"November 16, 2011",30,108,C,1,F,E,B,M,6,200,2,6,71,100000,10670,60037.99,3,26677.99
2702000194,2,LN08,"September 12, 2011",30,203,C,0,M,E,O,M,10,200,2,8,61,60000,6400,42351.6333,5,32258.3
6601000002,6,LN03,"September 12, 2011",30,113,C,1,F,S,B,M,1,200,2,FCHIDOTHE,78,100000,11000,49344,3,33000
4901000069,4,LN06,"June 28, 2012",30,4,C,1,G,X,B,G,1,200,2,AMWAKHWAWA,31,210000,42350,170345,1,39655
6102000014,6,LN01,"February 3, 2012",30,62,C,1,G,X,O,G,1,200,1,SCHINKUDZU,71,102000,20570,39742.67,2,42717.67
11220,5,LN08,"May 3, 2011",30,215,C,0,M,E,O,M,13,200,2,3,78,100000,10670,39505,5,49530
4901000013,4,LN06,"March 29, 2011",30,310,C,0,G,X,B,G,1,204,2,AMWAKHWAWA,71,320000,62930,18303,1,56193
7267,5,LN02,"December 28, 2011",30,156,C,0,F,E,C,M,8,200,2,5,78,90000,9900,81600,6,57300
7601000013,7,LN03,"November 2, 2011",30,33,C,1,M,S,B,M,11,200,4,WMASAMBA,71,100000,12670,19668.0033,5,62946
5702000179,5,LN08,"November 9, 2011",30,26,C,1,M,E,M,M,13,200,2,5,71,400000,42670,172104,2,66706
5601000344,5,LN03,"July 1, 2011",30,246,C,0,F,PT,B,S,6,200,4,5,78,90000,9900,59678,7,73958
3702000013,3,LN08,"June 16, 2011",30,52,C,1,F,E,B,M,3,200,1,3,61,90000,9600,70090,8,77300
5501000124,5,LN02,"April 30, 2011",30,398,C,0,M,PT,M,U,13,200,1,3,11,100000,11000,90915,9,101010
7901000014,7,LN06,"March 31, 2012",30,3,C,1,G,X,O,G,5,200,2,GMAMBALA,31,373000,75220,165235.6667,2,122520
2901000065,2,LN06,"August 3, 2011",30,68,C,1,G,S,B,G,1,200,1,6,71,348600,68560,129599.3333,2,155880
4901000071,4,LN06,"January 9, 2012",30,85,C,1,G,X,M,G,1,204,1,2,31,212000,41690,87948,4,180424
5901000010,5,LN06,"September 28, 2010",30,582,C,0,G,PT,M,U,1,200,1,3,11,315000,61950,181640,5,286600
2501000263,2,LN02,"May 28, 2012",29,5,C,1,M,P,B,M,13,200,1,6,71,55000,7150,28080,-2,-15700
5501000175,5,LN02,"February 29, 2012",29,34,C,1,F,PT,M,U,1,200,1,5,78,34000,3850,22012,-1,-2790
2702000222,2,LN08,"January 4, 2012",29,1,C,1,M,E,B,M,6,200,3,8,71,35000,4320,3547.3333,0,-1656
4501000113,4,LN02,"June 27, 2012",29,5,C,1,M,E,C,S,3,200,1,AMWAKHWAWA,61,25000,2830,22725,0,-170.01
2702000181,2,LN08,"March 13, 2012",29,21,C,1,F,E,B,M,13,200,3,6,71,50000,5500,34206.6667,0,0
2501000267,2,LN02,"June 5, 2012",29,27,C,1,F,C,B,U,1,200,1,8,71,100000,15500,90000,0,0
5501000200,5,LN02,"June 29, 2012",29,3,C,1,M,PT,O,M,13,200,2,3,78,11200,1270,10683.3366,1,986.6667
6601000023,6,LN03,"April 17, 2012",29,76,C,1,M,S,B,M,1,200,1,SCHINKUDZU,71,60000,11600,28120,0,1800
5501000203,5,LN02,"May 8, 2012",29,55,C,1,M,S,B,M,8,200,1,5,78,10000,1130,10000,2,2260
2702000579,2,LN08,"March 26, 2012",29,8,C,1,F,E,B,M,13,200,1,8,71,80000,8800,55632.99,0,2617.99
2702000559,2,LN08,"June 29, 2012",29,3,C,1,M,E,C,M,1,200,2,6,71,15000,2900,15000,1,2900
5501000213,5,LN02,"June 20, 2012",29,12,C,1,F,PT,B,M,1,200,1,3,78,27000,3060,27000,1,3060
2702000100,2,LN08,"June 21, 2012",29,11,C,1,M,X,U,M,8,200,3,8,71,25000,3170,25000,1,3170
4601000087,4,LN03,"June 21, 2011",29,77,C,1,M,P,B,M,1,204,1,AMWAKHWAWA,31,40000,7730,572.3333,0,3390
5702000031,5,LN08,"September 2, 2011",29,34,C,1,F,E,B,M,13,200,2,3,78,40000,4270,8301.97,1,5179.97
2702000370,2,LN08,"June 14, 2012",29,18,C,1,M,E,B,M,6,200,2,10,71,50000,5500,50000,1,5500
5501000216,5,LN02,"June 26, 2012",29,6,C,1,F,PT,M,U,1,200,1,3,78,50000,5670,50000,1,5670
2601000110,2,LN03,"June 23, 2010",29,499,C,0,M,C,C,U,5,200,1,8,11,10000,1270,1662,5,5720
2702000591,2,LN08,"April 19, 2012",29,74,C,1,M,E,C,M,1,200,1,10,71,20000,3030,18231,2,5890
2702000574,2,LN08,"March 8, 2012",29,26,C,1,F,E,B,M,13,200,1,8,71,20000,3870,9432,2,5992
2702000415,2,LN08,"May 7, 2012",29,56,C,1,M,E,C,M,1,200,2,8,71,29000,3190,29000,2,6345
2701000194,2,LN04,"September 30, 2011",29,155,C,0,M,S,B,M,9,200,1,8,71,5000,1820,5000,4,6500
2702000607,2,LN08,"May 29, 2012",29,4,C,1,F,E,B,M,13,200,1,8,71,70000,8870,55353,1,7019.3333
2702000272,2,LN08,"January 3, 2012",29,61,C,1,M,E,B,M,6,200,2,8,71,25000,4750,7080,2,7500
2702000345,2,LN08,"February 15, 2011",29,262,C,0,M,E,M,M,4,200,1,8,71,24000,2560,7053.3333,3,7520
2702000565,2,LN08,"February 9, 2012",29,24,C,1,M,E,F,M,13,200,1,8,71,80000,8800,46834.99,1,7940.99
5501000184,5,LN02,"March 12, 2012",29,22,C,1,F,PT,M,U,6,200,1,3,11,27000,3060,9105,3,9135
2701000094,2,LN04,"March 6, 2012",29,117,C,1,M,E,C,M,8,200,2,8,71,14000,5160,9497.0133,2,9284.68
5601000740,5,LN03,"April 13, 2012",29,20,C,1,F,S,B,S,13,200,1,3,78,34900,3840,22791,3,9629
2702000435,2,LN08,"June 14, 2011",29,263,C,0,M,E,B,M,6,200,1,8,71,12000,1280,7367.9967,8,9813.33
2702000398,2,LN08,"April 13, 2011",29,325,C,0,M,E,B,M,6,200,1,6,71,20000,2470,10466.7033,4,10153.37
31696,2,LN04,"February 7, 2012",29,115,C,1,M,E,C,M,9,200,4,8,71,20000,7370,9771.7067,2,11055.04
2601000401,2,LN03,"August 16, 2011",29,170,C,0,M,S,E,M,1,200,2,6,71,9000,3240,9000,4,11370
2702000265,2,LN08,"March 19, 2012",29,45,C,1,M,E,B,M,6,200,2,6,71,55000,6050,45434,2,11399.99
2702000604,2,LN08,"May 16, 2012",29,47,C,1,M,E,B,M,6,200,1,8,71,45000,6200,45000,2,12353.33
5501000166,5,LN02,"February 2, 2012",29,122,C,1,F,PT,B,S,13,200,1,5,78,19800,2240,13209.6667,6,12830.3333
2701000265,2,LN04,"March 1, 2012",29,117,C,1,M,E,C,M,9,200,1,8,71,30000,11050,12065,1,12910
5601000751,5,LN03,"June 8, 2012",29,24,C,1,M,S,E,M,6,200,1,3,78,200000,22000,200000,1,13000
2501000076,2,LN02,"April 26, 2012",29,67,C,1,F,S,B,M,1,200,2,6,71,60000,6800,56420,2,13400
5702000028,5,LN08,"September 6, 2011",29,30,C,1,M,E,B,M,6,200,2,5,78,38000,4050,6454,4,14436.99
2702000515,2,LN08,"October 11, 2011",29,55,C,1,M,E,B,S,13,200,1,10,71,50000,6170,10652.72,2,14851.04
2702000110,2,LN08,"November 4, 2011",29,61,C,1,M,E,B,M,6,200,2,8,71,70000,7470,29034.6433,2,14873.31
2702000286,2,LN08,"December 31, 2011",29,4,C,1,M,E,U,M,6,200,2,10,71,50000,5330,36034,3,15380
2501000208,2,LN02,"December 30, 2011",29,184,C,0,M,S,B,S,1,200,1,10,71,14000,2710,14000,6,16630
2701000092,2,LN04,"January 5, 2011",29,273,C,0,M,S,E,M,1,200,1,8,11,20000,7270,11000,2,17400
2501000129,2,LN02,"March 9, 2011",29,240,C,0,F,S,M,U,1,200,1,10,71,40000,6070,9044,3,18460
5702000446,5,LN08,"September 23, 2011",29,13,C,1,M,E,B,M,6,200,1,5,988,50000,5330,8004.97,4,18723.65
5601000156,5,LN03,"October 25, 2011",29,71,C,1,M,PT,M,U,11,200,2,5,78,30000,3300,1733.3333,6,19766.6667
2702000568,2,LN08,"February 11, 2012",29,141,C,0,M,E,M,M,3,200,1,8,71,60000,6600,56493.3367,3,21514.17
2702000093,2,LN08,"September 3, 2011",29,63,C,1,M,E,B,M,6,200,2,10,71,86000,9170,23733.33,3,23726.33
2501000202,2,LN02,"December 15, 2011",29,109,C,1,F,S,U,M,1,200,1,8,71,20000,3870,20000,6,23750
2702000420,2,LN08,"May 13, 2011",29,265,C,0,F,E,B,M,12,200,1,10,71,50000,5330,26613,5,26340
2601000450,2,LN03,"July 26, 2011",29,161,C,0,M,S,B,S,6,200,1,10,71,20000,3870,20000,7,26500
2702000411,2,LN08,"June 7, 2011",29,270,C,0,M,E,M,M,3,200,1,8,71,50000,5330,26866.93,6,30789.93
2702000025,2,LN08,"November 16, 2011",29,108,C,1,M,E,B,M,6,200,3,6,71,100000,10670,64940.9933,3,34691.32
2901000033,2,LN06,"March 29, 2012",29,5,C,1,G,X,B,G,1,200,2,6,61,192400,38800,73071.6667,1,35100
2501000203,2,LN02,"December 20, 2011",29,104,C,1,M,C,E,M,1,200,1,10,31,75000,9500,51933.3333,4,36500
4901000011,4,LN06,"December 29, 2010",29,400,C,0,G,PT,B,U,1,204,2,1,31,218000,42870,24176.3125,1,37860
2601000446,2,LN03,"July 18, 2011",29,169,C,0,F,S,B,M,1,200,1,10,71,29000,8020,29000,5,38330
5501000199,5,LN02,"April 12, 2012",29,21,C,1,F,E,C,M,6,200,1,5,78,150000,17000,104450,2,38550
4102000006,4,LN01,"December 28, 2010",29,161,C,0,G,N,B,G,1,204,1,AMWAKHWAWA,31,43500,12040,22552,3,41228
5501000187,5,LN02,"March 14, 2012",29,20,C,1,M,PT,B,M,8,200,1,5,78,100000,11330,100000,4,45320
2701000083,2,LN04,"December 8, 2010",29,571,C,0,M,S,M,U,11,200,1,6,71,30000,10900,30000,4,48000
5601000675,5,LN03,"September 14, 2011",29,141,C,0,M,E,C,M,8,200,1,5,78,60000,6600,31026.6667,8,52773.3333
2501000218,2,LN02,"February 1, 2012",29,151,C,0,F,U,B,M,6,200,1,8,71,50000,9830,50000,6,59000
22059,2,LN02,"February 7, 2012",29,86,C,1,F,E,C,S,13,200,2,8,71,200000,26000,157199.67,3,66799.67
7601000008,7,LN03,"July 8, 2011",29,239,C,0,M,E,B,S,12,200,2,GMAMBALA,71,100000,11000,64659.8114,7,73950
5102000060,5,LN01,"April 2, 2012",29,31,C,1,G,X,F,U,5,200,3,3,78,117400,23680,62138,3,82253
4102000004,4,LN01,"July 28, 2010",29,608,C,0,G,N,B,G,1,204,1,AMWAKHWAWA,31,264000,72600,18450,2,114745
2702000068,2,LN08,"September 3, 2010",29,548,C,0,M,S,M,U,1,200,2,6,11,200000,26890,90617.8833,5,131535.55
2501000108,2,LN02,"May 26, 2011",29,402,C,0,M,X,U,M,13,200,2,8,71,250000,27500,250000,12,333340
2501000118,2,LN02,"January 19, 2011",29,409,C,0,F,S,N,M,1,200,1,8,11,800000,88000,559267.6667,7,602720
5801000002,5,LN05,"November 16, 2010",29,173,C,0,G,PT,M,U,1,200,1,5,11,903800,86210,896800,14,1174040
5702000166,5,LN08,"April 24, 2012",28,9,C,1,M,E,B,M,13,200,3,5,78,25000,2750,8348.3,-2,-5071.3633
2501000103,2,LN02,"June 29, 2012",28,3,C,1,F,S,B,S,1,200,2,10,31,250000,28330,221500,0,-1670
4601000144,4,LN03,"March 29, 2012",28,5,C,1,M,T,O,S,1,200,1,AMWAKHWAWA,31,12250,1350,7559,0,-600
7501000189,7,LN02,"June 28, 2012",28,4,C,1,F,X,U,M,12,200,1,GMAMBALA,71,150000,17000,136950,0,-400
2702000564,2,LN08,"February 1, 2012",28,2,C,1,M,E,B,M,13,200,1,8,988,100000,11000,48507,0,0
5702000169,5,LN08,"June 11, 2012",28,21,C,1,M,E,B,M,13,200,3,3,78,14000,1540,14000,1,1540
2702000599,2,LN08,"May 7, 2012",28,26,C,1,M,E,B,M,13,200,1,6,71,25000,2750,21085.6666,1,1710.3434
5501000212,5,LN02,"June 21, 2012",28,11,C,1,M,S,B,M,1,200,1,3,78,16000,1810,16000,1,1810
3102000001,3,LN01,"April 12, 2012",28,21,C,1,G,X,B,G,1,200,3,3003,31,148000,29850,77337.3333,0,1838
5702000134,5,LN08,"June 11, 2012",28,21,C,1,M,E,B,M,13,200,3,5,78,18000,1980,18000,1,1920.99
5702000381,5,LN08,"June 11, 2012",28,21,C,1,M,E,B,M,13,200,2,5,78,20000,2200,20000,1,2117.3
5702000050,5,LN08,"June 11, 2012",28,21,C,1,M,E,B,M,13,200,6,5,78,30000,3300,28513.3366,1,2286.6667
5702000203,5,LN08,"June 26, 2012",28,6,C,1,M,E,B,M,13,200,4,3,78,30000,3300,26793.3333,1,2649.6867
5702000018,5,LN08,"May 4, 2012",28,59,C,1,M,E,B,M,13,200,4,5,78,21600,2380,20621.3366,1,3290.6667
5702000073,5,LN08,"June 11, 2012",28,21,C,1,M,E,B,M,13,200,3,5,78,30000,3300,30000,1,3300
5702000122,5,LN08,"May 9, 2012",28,54,C,1,M,E,B,M,13,200,3,3,78,18000,1980,18000,2,3960
5601000574,5,LN03,"August 30, 2011",28,37,C,1,F,E,C,M,13,200,2,3,78,50000,5500,8489.3566,1,4268.02
5702000163,5,LN08,"May 9, 2012",28,24,C,1,M,E,B,M,13,200,4,3,78,28000,3080,25103.3333,1,4510
2601000538,2,LN03,"November 11, 2011",28,113,C,1,M,S,F,M,11,200,1,6,71,14400,1580,8756,3,4640
5702000178,5,LN08,"June 29, 2012",28,3,C,1,M,E,B,M,13,200,3,3,78,50000,5500,50000,1,5500
5601000614,5,LN03,"July 7, 2011",28,300,C,0,M,PT,M,U,5,200,1,5,78,6000,660,4173.3333,9,5880
5702000099,5,LN08,"May 9, 2012",28,54,C,1,M,E,B,M,13,200,2,3,78,30000,3300,30000,2,6600
2702000608,2,LN08,"May 30, 2012",28,33,C,1,M,E,B,M,13,200,1,6,71,70000,7700,65042.6267,1,7699.96
5702000036,5,LN08,"November 9, 2011",28,56,C,1,M,E,B,M,13,200,3,5,78,29900,3190,12547.61,2,7736.9901
5702000053,5,LN08,"July 11, 2011",28,116,C,1,M,E,B,M,13,200,2,5,78,24000,2560,7161.3233,3,7739.99
7601000038,7,LN03,"April 12, 2012",28,21,C,1,M,E,B,M,13,200,1,GMAMBALA,71,70000,10620,42236,1,7990
2501000234,2,LN02,"February 20, 2012",28,132,C,1,F,N,B,W,1,200,1,8,71,7000,2540,7000,3,8050
3501000132,3,LN02,"December 7, 2011",28,207,C,0,F,S,E,M,1,200,2,3,31,7000,1940,7000,4,8320
2601000535,2,LN03,"November 9, 2011",28,26,C,1,M,E,C,M,6,200,1,6,71,70000,8870,20968.6667,1,8340
5601000648,5,LN03,"August 26, 2011",28,280,C,0,M,PT,B,M,5,200,1,3,78,7000,770,7000,11,8470
2601000114,2,LN03,"September 3, 2011",28,122,C,1,M,E,C,M,6,200,2,8,71,20000,2200,12919.6667,4,8600
5702000443,5,LN08,"September 9, 2011",28,57,C,1,M,E,B,M,13,200,1,5,78,35000,3730,7745.9767,2,9223.3133
5702000184,5,LN08,"December 23, 2011",28,131,C,1,M,E,B,M,13,200,3,5,78,24000,2560,18113.9967,4,9904
3601000069,3,LN03,"February 24, 2012",28,128,C,1,M,P,M,M,9,200,1,3003,11,9000,3240,9000,3,10200
2702000204,2,LN08,"November 8, 2011",28,57,C,1,M,PT,M,M,10,200,2,10,11,100000,10670,42341.98,1,10612.98
5702000100,5,LN08,"September 22, 2011",28,14,C,1,M,E,B,M,13,200,2,3,78,35000,3730,8660.6367,3,10971.99
2702000164,2,LN08,"December 23, 2011",28,12,C,1,M,E,B,M,13,200,3,10,71,80000,9870,28395.32,1,11483.6533
4601000078,4,LN03,"February 7, 2012",28,86,C,1,F,E,C,M,11,200,2,2,11,20000,4530,11881.6667,3,11570
2501000242,2,LN02,"March 14, 2012",28,109,C,1,M,S,B,M,6,200,1,8,71,15000,2950,15000,4,11800
5702000218,5,LN08,"April 3, 2012",28,30,C,1,M,E,B,M,13,200,4,5,78,35000,3850,26679,3,12021
4601000124,4,LN03,"October 28, 2011",28,157,C,0,M,P,B,M,1,200,1,2,31,10000,3600,10000,4,12690
5702000457,5,LN08,"November 11, 2011",28,24,C,1,M,E,B,M,13,200,1,5,78,45000,4800,16270.01,3,12850
5702000350,5,LN08,"April 25, 2012",28,68,C,1,M,E,B,M,13,200,2,3,78,40000,4400,40000,3,12863.34
2501000232,2,LN02,"February 14, 2012",28,79,C,1,F,S,B,W,13,200,1,8,71,18000,5040,6082,3,14256
2701000062,2,LN04,"October 29, 2010",28,522,C,0,M,C,B,M,5,200,1,10,11,9000,3270,9000,4,14670
2702000489,2,LN08,"August 19, 2011",28,18,C,1,M,E,B,M,13,200,1,6,71,12000,2280,12000,7,15080
7601000025,7,LN03,"February 3, 2012",28,1,C,1,M,E,F,M,3,200,2,WMASAMBA,71,20000,3030,6868.6667,5,15406.3333
5702000198,5,LN08,"July 11, 2011",28,206,C,0,M,E,U,M,13,200,2,5,78,33600,3580,17066.0033,5,17922
